"name","frequency","probability"
"Lashaunda",1368,8.690501124089e-06
"Shyanna",1368,8.690501124089e-06
"Siara",1368,8.690501124089e-06
"Lamonica",1367,8.68414841858894e-06
"Michala",1367,8.68414841858894e-06
"Takiyah",1367,8.68414841858894e-06
"Keith",1366,8.67779571308887e-06
"Mylie",1366,8.67779571308887e-06
"Karely",1365,8.67144300758881e-06
"Exie",1364,8.66509030208874e-06
"Karson",1364,8.66509030208874e-06
"Ayva",1363,8.65873759658868e-06
"Ilse",1363,8.65873759658868e-06
"Pepper",1363,8.65873759658868e-06
"Sterling",1362,8.65238489108861e-06
"Bernetta",1361,8.64603218558855e-06
"Jennica",1361,8.64603218558855e-06
"Quanisha",1361,8.64603218558855e-06
"Shenita",1361,8.64603218558855e-06
"Zipporah",1360,8.63967948008848e-06
"Jennyfer",1359,8.63332677458842e-06
"Alexius",1358,8.62697406908835e-06
"Blossom",1358,8.62697406908835e-06
"Indira",1358,8.62697406908835e-06
"Merilyn",1357,8.62062136358829e-06
"Albert",1356,8.61426865808822e-06
"Amee",1356,8.61426865808822e-06
"Harmonie",1356,8.61426865808822e-06
"Symphony",1356,8.61426865808822e-06
"Analy",1355,8.60791595258816e-06
"Clover",1355,8.60791595258816e-06
"Mylah",1355,8.60791595258816e-06
"Gwyn",1353,8.59521054158803e-06
"Emerie",1351,8.5825051305879e-06
"Izzabella",1350,8.57615242508783e-06
"Loma",1350,8.57615242508783e-06
"Joel",1348,8.5634470140877e-06
"Lakin",1348,8.5634470140877e-06
"Tamiya",1348,8.5634470140877e-06
"Cataleya",1347,8.55709430858764e-06
"Diedra",1347,8.55709430858764e-06
"Aura",1346,8.55074160308757e-06
"Gidget",1346,8.55074160308757e-06
"Lakyn",1345,8.54438889758751e-06
"Hadlee",1344,8.53803619208744e-06
"Breauna",1343,8.53168348658738e-06
"Aniston",1342,8.52533078108731e-06
"Ceara",1342,8.52533078108731e-06
"Lavera",1342,8.52533078108731e-06
"Nubia",1342,8.52533078108731e-06
"Kaliah",1341,8.51897807558725e-06
"Sheryll",1341,8.51897807558725e-06
"Alaysha",1340,8.51262537008718e-06
"Sherril",1339,8.50627266458712e-06
"Myisha",1338,8.49991995908705e-06
"Anushka",1337,8.49356725358699e-06
"Joceline",1337,8.49356725358699e-06
"Vena",1336,8.48721454808692e-06
"Albertine",1335,8.48086184258686e-06
"Janely",1335,8.48086184258686e-06
"Theola",1334,8.47450913708679e-06
"Britnee",1332,8.46180372608666e-06
"Kylene",1332,8.46180372608666e-06
"Leonore",1332,8.46180372608666e-06
"Skylee",1332,8.46180372608666e-06
"Billiejo",1331,8.4554510205866e-06
"Cate",1331,8.4554510205866e-06
"Domenica",1331,8.4554510205866e-06
"Kelsee",1331,8.4554510205866e-06
"Candance",1330,8.44909831508653e-06
"Kaira",1329,8.44274560958647e-06
"Kyanna",1328,8.4363929040864e-06
"Courtnee",1327,8.43004019858634e-06
"Leda",1326,8.42368749308627e-06
"Yana",1326,8.42368749308627e-06
"Stephine",1325,8.41733478758621e-06
"Ragan",1324,8.41098208208614e-06
"Awilda",1323,8.40462937658608e-06
"Klara",1323,8.40462937658608e-06
"Petrina",1322,8.39827667108601e-06
"Taunya",1322,8.39827667108601e-06
"Vanity",1321,8.39192396558595e-06
"Xitlali",1321,8.39192396558595e-06
"Coraline",1320,8.38557126008588e-06
"Shaunda",1320,8.38557126008588e-06
"Anglea",1319,8.37921855458582e-06
"Londa",1319,8.37921855458582e-06
"Josslyn",1318,8.37286584908575e-06
"Kellyn",1318,8.37286584908575e-06
"Elizabet",1316,8.36016043808562e-06
"Euna",1316,8.36016043808562e-06
"Bailie",1313,8.34110232158543e-06
"Priyanka",1313,8.34110232158543e-06
"Shatara",1313,8.34110232158543e-06
"Consuela",1312,8.33474961608536e-06
"Emelyn",1312,8.33474961608536e-06
"Lashon",1311,8.32839691058529e-06
"Love",1311,8.32839691058529e-06
"Keaira",1309,8.31569149958516e-06
"Skylynn",1309,8.31569149958516e-06
"Delora",1308,8.3093387940851e-06
"Mecca",1308,8.3093387940851e-06
"Rosaura",1308,8.3093387940851e-06
"Saniah",1308,8.3093387940851e-06
"Codie",1307,8.30298608858503e-06
"Elvina",1307,8.30298608858503e-06
"Karisma",1307,8.30298608858503e-06
"Louis",1307,8.30298608858503e-06
"Mariama",1306,8.29663338308497e-06
"Barrie",1305,8.29028067758491e-06
"Kary",1305,8.29028067758491e-06
"Lynell",1305,8.29028067758491e-06
"Ameera",1303,8.27757526658478e-06
"Arnita",1303,8.27757526658478e-06
"Eman",1303,8.27757526658478e-06
"Treasa",1303,8.27757526658478e-06
"Joely",1302,8.27122256108471e-06
"Letty",1300,8.25851715008458e-06
"Maurice",1300,8.25851715008458e-06
"Zahara",1300,8.25851715008458e-06
"Amaiya",1299,8.25216444458451e-06
"Tyeisha",1299,8.25216444458451e-06
"Andre",1298,8.24581173908445e-06
"Delaine",1298,8.24581173908445e-06
"Tommy",1298,8.24581173908445e-06
"Demetrius",1295,8.22675362258425e-06
"Dustin",1295,8.22675362258425e-06
"Sahana",1295,8.22675362258425e-06
"Latara",1294,8.22040091708419e-06
"Zachary",1294,8.22040091708419e-06
"Bell",1292,8.20769550608406e-06
"Hayle",1292,8.20769550608406e-06
"Jamison",1292,8.20769550608406e-06
"Jubilee",1292,8.20769550608406e-06
"Kennadi",1292,8.20769550608406e-06
"Kendell",1291,8.20134280058399e-06
"Tai",1291,8.20134280058399e-06
"Desteny",1290,8.19499009508393e-06
"Donetta",1290,8.19499009508393e-06
"Milani",1290,8.19499009508393e-06
"Sanjuana",1290,8.19499009508393e-06
"Noemy",1288,8.1822846840838e-06
"Ameerah",1287,8.17593197858373e-06
"Caylie",1287,8.17593197858373e-06
"Ebonee",1287,8.17593197858373e-06
"Emmer",1287,8.17593197858373e-06
"Ruthanne",1287,8.17593197858373e-06
"Oakley",1286,8.16957927308367e-06
"Porscha",1286,8.16957927308367e-06
"Genie",1285,8.1632265675836e-06
"Raylynn",1285,8.1632265675836e-06
"Bunny",1284,8.15687386208354e-06
"Kadijah",1284,8.15687386208354e-06
"Margaretta",1284,8.15687386208354e-06
"Audrea",1282,8.14416845108341e-06
"Keysha",1282,8.14416845108341e-06
"Luetta",1281,8.13781574558334e-06
"Britteny",1280,8.13146304008328e-06
"Chloee",1280,8.13146304008328e-06
"Guinevere",1280,8.13146304008328e-06
"Jalyssa",1280,8.13146304008328e-06
"Kiyah",1280,8.13146304008328e-06
"Zada",1280,8.13146304008328e-06
"Danni",1279,8.12511033458321e-06
"Jacklynn",1279,8.12511033458321e-06
"Morgen",1276,8.10605221808302e-06
"Andriana",1275,8.09969951258295e-06
"Neely",1275,8.09969951258295e-06
"Jonell",1274,8.09334680708289e-06
"Mahala",1274,8.09334680708289e-06
"Erline",1273,8.08699410158282e-06
"Amiee",1272,8.08064139608276e-06
"Rosana",1272,8.08064139608276e-06
"Sanya",1272,8.08064139608276e-06
"Steffany",1272,8.08064139608276e-06
"Yocheved",1272,8.08064139608276e-06
"Zia",1272,8.08064139608276e-06
"Margarete",1271,8.07428869058269e-06
"Dede",1270,8.06793598508263e-06
"Shanay",1270,8.06793598508263e-06
"Stefania",1270,8.06793598508263e-06
"Graci",1269,8.06158327958256e-06
"Concha",1268,8.0552305740825e-06
"Leyna",1268,8.0552305740825e-06
"Kamara",1265,8.0361724575823e-06
"Kennady",1265,8.0361724575823e-06
"Shemeka",1264,8.02981975208224e-06
"Devora",1263,8.02346704658217e-06
"Latifah",1263,8.02346704658217e-06
"Chole",1262,8.01711434108211e-06
"Delpha",1262,8.01711434108211e-06
"Maisha",1262,8.01711434108211e-06
"Michayla",1262,8.01711434108211e-06
"Inell",1261,8.01076163558204e-06
"Milania",1261,8.01076163558204e-06
"Antonio",1260,8.00440893008198e-06
"Betsey",1260,8.00440893008198e-06
"Jessy",1260,8.00440893008198e-06
"Shawnte",1260,8.00440893008198e-06
"Tytiana",1260,8.00440893008198e-06
"Akia",1259,7.99805622458191e-06
"Nerissa",1259,7.99805622458191e-06
"Zoraida",1257,7.98535081358178e-06
"Mallie",1255,7.97264540258165e-06
"Helaine",1254,7.96629269708159e-06
"Khalilah",1254,7.96629269708159e-06
"Malayah",1254,7.96629269708159e-06
"Ethelene",1252,7.95358728608146e-06
"Jesus",1252,7.95358728608146e-06
"Macee",1251,7.94723458058139e-06
"Beatrix",1250,7.94088187508133e-06
"Birtha",1250,7.94088187508133e-06
"Jayci",1250,7.94088187508133e-06
"Goldia",1249,7.93452916958126e-06
"Lurline",1249,7.93452916958126e-06
"Fae",1248,7.9281764640812e-06
"Keyara",1248,7.9281764640812e-06
"Marrissa",1248,7.9281764640812e-06
"Sahar",1248,7.9281764640812e-06
"Fayth",1247,7.92182375858113e-06
"Shaindy",1247,7.92182375858113e-06
"Briauna",1245,7.909118347581e-06
"Shanee",1245,7.909118347581e-06
"Claira",1244,7.90276564208094e-06
"Sueann",1244,7.90276564208094e-06
"Zoee",1244,7.90276564208094e-06
"Breeana",1241,7.88370752558074e-06
"Kyler",1241,7.88370752558074e-06
"Sherree",1241,7.88370752558074e-06
"Ashlynne",1240,7.87735482008068e-06
"Jesseca",1240,7.87735482008068e-06
"Madelynne",1240,7.87735482008068e-06
"Karsen",1239,7.87100211458061e-06
"Taylee",1239,7.87100211458061e-06
"Shirleen",1238,7.86464940908055e-06
"Bracha",1237,7.85829670358048e-06
"Cherlyn",1237,7.85829670358048e-06
"Dell",1237,7.85829670358048e-06
"Kezia",1237,7.85829670358048e-06
"Nyssa",1236,7.85194399808042e-06
"Alexcia",1235,7.84559129258035e-06
"Dusti",1235,7.84559129258035e-06
"Earl",1235,7.84559129258035e-06
"Neida",1235,7.84559129258035e-06
"Esha",1234,7.83923858708029e-06
"Shantae",1234,7.83923858708029e-06
"Sharice",1234,7.83923858708029e-06
"Andreana",1233,7.83288588158022e-06
"Erykah",1232,7.82653317608016e-06
"Iyonna",1231,7.82018047058009e-06
"Pa",1231,7.82018047058009e-06
"Rosalynn",1231,7.82018047058009e-06
"Shawanna",1231,7.82018047058009e-06
"Thomasine",1231,7.82018047058009e-06
"Shardae",1230,7.81382776508002e-06
"Kaniyah",1229,7.80747505957996e-06
"Destanie",1228,7.80112235407989e-06
"Diedre",1227,7.79476964857983e-06
"Emmerson",1227,7.79476964857983e-06
"Debera",1225,7.7820642375797e-06
"Haidyn",1225,7.7820642375797e-06
"Laure",1225,7.7820642375797e-06
"Eudora",1224,7.77571153207964e-06
"Burnice",1223,7.76935882657957e-06
"Raniyah",1221,7.75665341557944e-06
"Adreanna",1220,7.75030071007937e-06
"Gerald",1220,7.75030071007937e-06
"Kloey",1220,7.75030071007937e-06
"Edyth",1219,7.74394800457931e-06
"Janyce",1219,7.74394800457931e-06
"Mckenzi",1219,7.74394800457931e-06
"Val",1219,7.74394800457931e-06
"Loreal",1218,7.73759529907924e-06
"Maryssa",1218,7.73759529907924e-06
"Sneha",1218,7.73759529907924e-06
"Willette",1218,7.73759529907924e-06
"Lashae",1217,7.73124259357918e-06
"Ananda",1214,7.71218447707898e-06
"Anniston",1214,7.71218447707898e-06
"Tinsley",1214,7.71218447707898e-06
"Gissell",1213,7.70583177157892e-06
"Tallulah",1213,7.70583177157892e-06
"Temeka",1213,7.70583177157892e-06
"Keiara",1212,7.69947906607885e-06
"Alline",1211,7.69312636057879e-06
"Mykala",1211,7.69312636057879e-06
"Thora",1211,7.69312636057879e-06
"Elexus",1209,7.68042094957866e-06
"Shanti",1209,7.68042094957866e-06
"Cosette",1208,7.67406824407859e-06
"Dakotah",1208,7.67406824407859e-06
"Jerika",1208,7.67406824407859e-06
"Deb",1207,7.66771553857853e-06
"Kena",1206,7.66136283307846e-06
"Cera",1205,7.6550101275784e-06
"Candra",1204,7.64865742207833e-06
"Kaydance",1204,7.64865742207833e-06
"Synthia",1204,7.64865742207833e-06
"Yadhira",1203,7.64230471657827e-06
"Eris",1202,7.6359520110782e-06
"Anali",1200,7.62324660007807e-06
"Kellyann",1198,7.61054118907794e-06
"Chyenne",1197,7.60418848357788e-06
"Kiona",1197,7.60418848357788e-06
"Korie",1193,7.57877766157762e-06
"Cheyanna",1192,7.57242495607755e-06
"Nyomi",1192,7.57242495607755e-06
"Anel",1191,7.56607225057749e-06
"Jamika",1191,7.56607225057749e-06
"Lyndsie",1191,7.56607225057749e-06
"Taytum",1191,7.56607225057749e-06
"Alane",1190,7.55971954507742e-06
"Shanise",1190,7.55971954507742e-06
"Krystyna",1188,7.54701413407729e-06
"Aislynn",1187,7.54066142857723e-06
"Brynley",1187,7.54066142857723e-06
"Sandee",1187,7.54066142857723e-06
"Signe",1186,7.53430872307716e-06
"Tonette",1186,7.53430872307716e-06
"Akeelah",1185,7.5279560175771e-06
"Wanita",1185,7.5279560175771e-06
"Wonda",1185,7.5279560175771e-06
"Britani",1184,7.52160331207703e-06
"Micheala",1184,7.52160331207703e-06
"Rori",1184,7.52160331207703e-06
"Trula",1184,7.52160331207703e-06
"Zakiyah",1184,7.52160331207703e-06
"Arriana",1183,7.51525060657697e-06
"Gracen",1183,7.51525060657697e-06
"Necole",1183,7.51525060657697e-06
"Raeanne",1183,7.51525060657697e-06
"Rashonda",1183,7.51525060657697e-06
"Alessa",1182,7.5088979010769e-06
"Aleyah",1182,7.5088979010769e-06
"Ezra",1182,7.5088979010769e-06
"Jacee",1182,7.5088979010769e-06
"Nathan",1182,7.5088979010769e-06
"Noma",1182,7.5088979010769e-06
"Shriya",1182,7.5088979010769e-06
"Amity",1181,7.50254519557684e-06
"Emelie",1180,7.49619249007677e-06
"Jay",1180,7.49619249007677e-06
"Lenna",1180,7.49619249007677e-06
"Stevi",1180,7.49619249007677e-06
"Ashante",1179,7.48983978457671e-06
"Dorthea",1179,7.48983978457671e-06
"Evalynn",1179,7.48983978457671e-06
"Jamilah",1177,7.47713437357658e-06
"Marquisha",1177,7.47713437357658e-06
"Ena",1176,7.47078166807651e-06
"Raleigh",1176,7.47078166807651e-06
"Dominica",1175,7.46442896257645e-06
"Debroah",1174,7.45807625707638e-06
"Markie",1174,7.45807625707638e-06
"Mikaylah",1174,7.45807625707638e-06
"Arie",1173,7.45172355157632e-06
"Marisha",1173,7.45172355157632e-06
"Sable",1173,7.45172355157632e-06
"Damita",1172,7.44537084607625e-06
"Haiden",1172,7.44537084607625e-06
"Nilsa",1172,7.44537084607625e-06
"Anyah",1171,7.43901814057619e-06
"Rhona",1171,7.43901814057619e-06
"Cailee",1170,7.43266543507612e-06
"Dior",1170,7.43266543507612e-06
"Maris",1170,7.43266543507612e-06
"Sera",1170,7.43266543507612e-06
"Naomy",1169,7.42631272957606e-06
"Briseyda",1168,7.41996002407599e-06
"Eulah",1168,7.41996002407599e-06
"Georgann",1168,7.41996002407599e-06
"Safiya",1168,7.41996002407599e-06
"Shirl",1168,7.41996002407599e-06
"Kyley",1167,7.41360731857593e-06
"Lainie",1167,7.41360731857593e-06
"Louie",1167,7.41360731857593e-06
"Marbella",1167,7.41360731857593e-06
"Tenesha",1167,7.41360731857593e-06
"Alasia",1166,7.40725461307586e-06
"Sharilyn",1165,7.4009019075758e-06
"Arletta",1164,7.39454920207573e-06
"Shamara",1164,7.39454920207573e-06
"Maja",1163,7.38819649657567e-06
"Nyree",1163,7.38819649657567e-06
"Samuel",1163,7.38819649657567e-06
"Sianna",1163,7.38819649657567e-06
"Aide",1162,7.3818437910756e-06
"Hadleigh",1161,7.37549108557554e-06
"Safa",1161,7.37549108557554e-06
"Yaquelin",1161,7.37549108557554e-06
"Marylynn",1160,7.36913838007547e-06
"Shamira",1160,7.36913838007547e-06
"Storm",1160,7.36913838007547e-06
"Charly",1159,7.36278567457541e-06
"Loria",1159,7.36278567457541e-06
"Stacee",1159,7.36278567457541e-06
"Anaiya",1158,7.35643296907534e-06
"Lorenza",1158,7.35643296907534e-06
"Suanne",1158,7.35643296907534e-06
"Avalyn",1157,7.35008026357528e-06
"Jori",1157,7.35008026357528e-06
"Shaelynn",1157,7.35008026357528e-06
"Veola",1157,7.35008026357528e-06
"Lakeesha",1156,7.34372755807521e-06
"Rilynn",1156,7.34372755807521e-06
"Sunday",1156,7.34372755807521e-06
"Verenice",1156,7.34372755807521e-06
"Deeanna",1155,7.33737485257515e-06
"Wende",1154,7.33102214707508e-06
"Gracee",1152,7.31831673607495e-06
"Kinlee",1152,7.31831673607495e-06
"Eternity",1150,7.30561132507482e-06
"Krisha",1150,7.30561132507482e-06
"Milly",1150,7.30561132507482e-06
"Terrica",1150,7.30561132507482e-06
"Flo",1149,7.29925861957476e-06
"Glennis",1149,7.29925861957476e-06
"Mattea",1149,7.29925861957476e-06
"Corin",1148,7.29290591407469e-06
"Dezarae",1148,7.29290591407469e-06
"Thresa",1148,7.29290591407469e-06
"Verlene",1148,7.29290591407469e-06
"Angelie",1147,7.28655320857462e-06
"Briann",1147,7.28655320857462e-06
"Coletta",1147,7.28655320857462e-06
"Michaele",1147,7.28655320857462e-06
"Marchelle",1146,7.28020050307456e-06
"Sharhonda",1146,7.28020050307456e-06
"Tammera",1146,7.28020050307456e-06
"Tausha",1146,7.28020050307456e-06
"Zakia",1145,7.2738477975745e-06
"Kylea",1142,7.2547896810743e-06
"Rosalva",1142,7.2547896810743e-06
"Keandra",1141,7.24843697557423e-06
"Billi",1140,7.24208427007417e-06
"Myasia",1140,7.24208427007417e-06
"Tiny",1140,7.24208427007417e-06
"Cleora",1139,7.23573156457411e-06
"Lakayla",1139,7.23573156457411e-06
"Monroe",1139,7.23573156457411e-06
"Anijah",1138,7.22937885907404e-06
"Fred",1138,7.22937885907404e-06
"Markeisha",1138,7.22937885907404e-06
"Kaiden",1137,7.22302615357397e-06
"Royce",1137,7.22302615357397e-06
"Sinai",1137,7.22302615357397e-06
"Elberta",1136,7.21667344807391e-06
"Brooklynne",1134,7.20396803707378e-06
"Indigo",1134,7.20396803707378e-06
"Amora",1133,7.19761533157371e-06
"Jazlene",1133,7.19761533157371e-06
"Markia",1133,7.19761533157371e-06
"Breyanna",1132,7.19126262607365e-06
"Lisset",1131,7.18490992057358e-06
"Angelyn",1130,7.17855721507352e-06
"Baily",1130,7.17855721507352e-06
"Daniya",1130,7.17855721507352e-06
"Mafalda",1130,7.17855721507352e-06
"Jina",1129,7.17220450957345e-06
"Marybelle",1129,7.17220450957345e-06
"Christan",1128,7.16585180407339e-06
"Loryn",1128,7.16585180407339e-06
"Malky",1128,7.16585180407339e-06
"Myrl",1128,7.16585180407339e-06
"Channel",1127,7.15949909857332e-06
"Cordie",1127,7.15949909857332e-06
"Sharmaine",1127,7.15949909857332e-06
"Annaleigh",1126,7.15314639307326e-06
"Elisheva",1126,7.15314639307326e-06
"Greer",1126,7.15314639307326e-06
"Sumer",1125,7.14679368757319e-06
"Thania",1125,7.14679368757319e-06
"Hiba",1124,7.14044098207313e-06
"Rilla",1124,7.14044098207313e-06
"Lakeya",1123,7.13408827657306e-06
"Laquinta",1123,7.13408827657306e-06
"Abigael",1122,7.127735571073e-06
"Anahy",1122,7.127735571073e-06
"Ninfa",1122,7.127735571073e-06
"Kavya",1120,7.11503016007287e-06
"Nakeisha",1120,7.11503016007287e-06
"Phaedra",1119,7.1086774545728e-06
"Aime",1117,7.09597204357267e-06
"Shaunta",1117,7.09597204357267e-06
"Bari",1116,7.08961933807261e-06
"Madlyn",1116,7.08961933807261e-06
"Sharika",1115,7.08326663257254e-06
"Sheyenne",1115,7.08326663257254e-06
"Trinitee",1114,7.07691392707248e-06
"Calandra",1113,7.07056122157241e-06
"Shera",1113,7.07056122157241e-06
"Kasia",1112,7.06420851607235e-06
"Parris",1112,7.06420851607235e-06
"Arizona",1111,7.05785581057228e-06
"Gertha",1111,7.05785581057228e-06
"Asiah",1110,7.05150310507222e-06
"Bettylou",1110,7.05150310507222e-06
"Cooper",1110,7.05150310507222e-06
"Izabela",1110,7.05150310507222e-06
"Marilu",1110,7.05150310507222e-06
"Rickie",1108,7.03879769407209e-06
"Wesley",1108,7.03879769407209e-06
"Shilo",1107,7.03244498857202e-06
"Jannah",1106,7.02609228307196e-06
"Sunni",1106,7.02609228307196e-06
"Cameo",1105,7.01973957757189e-06
"Briannah",1104,7.01338687207183e-06
"Katelynne",1104,7.01338687207183e-06
"Kelby",1104,7.01338687207183e-06
"Marcelina",1104,7.01338687207183e-06
"Minna",1104,7.01338687207183e-06
"Danasia",1103,7.00703416657176e-06
"Dyamond",1103,7.00703416657176e-06
"Ronisha",1103,7.00703416657176e-06
"Solana",1103,7.00703416657176e-06
"Tijuana",1103,7.00703416657176e-06
"Tinley",1103,7.00703416657176e-06
"Neriah",1102,7.0006814610717e-06
"Nisa",1102,7.0006814610717e-06
"Amaia",1101,6.99432875557163e-06
"Breeann",1101,6.99432875557163e-06
"Mea",1101,6.99432875557163e-06
"Rebekkah",1101,6.99432875557163e-06
"Shakera",1101,6.99432875557163e-06
"Avigail",1100,6.98797605007157e-06
"Zaniah",1100,6.98797605007157e-06
"Arlie",1099,6.9816233445715e-06
"Arrianna",1099,6.9816233445715e-06
"Bryan",1099,6.9816233445715e-06
"Delainey",1099,6.9816233445715e-06
"Lakeysha",1099,6.9816233445715e-06
"Mischa",1099,6.9816233445715e-06
"Mitzie",1098,6.97527063907144e-06
"Alizabeth",1097,6.96891793357137e-06
"Ysabella",1097,6.96891793357137e-06
"Micheal",1096,6.96256522807131e-06
"Ressie",1096,6.96256522807131e-06
"Sedona",1096,6.96256522807131e-06
"Jaina",1095,6.95621252257124e-06
"Jude",1095,6.95621252257124e-06
"Zaylee",1095,6.95621252257124e-06
"Caridad",1094,6.94985981707118e-06
"Danesha",1094,6.94985981707118e-06
"Kenadee",1094,6.94985981707118e-06
"Marwa",1094,6.94985981707118e-06
"Melania",1094,6.94985981707118e-06
"Twanda",1094,6.94985981707118e-06
"Brienne",1093,6.94350711157111e-06
"Maisy",1093,6.94350711157111e-06
"Kailie",1092,6.93715440607105e-06
"Pearlene",1092,6.93715440607105e-06
"Serafina",1092,6.93715440607105e-06
"Taelyn",1092,6.93715440607105e-06
"Adara",1090,6.92444899507092e-06
"Ahsley",1090,6.92444899507092e-06
"Amberlee",1090,6.92444899507092e-06
"Adalee",1088,6.91174358407079e-06
"Gennie",1088,6.91174358407079e-06
"Liyah",1088,6.91174358407079e-06
"Nevada",1088,6.91174358407079e-06
"Elenor",1087,6.90539087857072e-06
"Kamdyn",1087,6.90539087857072e-06
"Nicollette",1087,6.90539087857072e-06
"Mallori",1086,6.89903817307066e-06
"Ricky",1086,6.89903817307066e-06
"Ardelle",1084,6.88633276207053e-06
"Persephone",1084,6.88633276207053e-06
"Annah",1083,6.87998005657046e-06
"Jiya",1083,6.87998005657046e-06
"Lizzette",1083,6.87998005657046e-06
"Ladawn",1081,6.86727464557033e-06
"Margene",1081,6.86727464557033e-06
"Elenore",1080,6.86092194007027e-06
"Jahaira",1080,6.86092194007027e-06
"Makaylee",1080,6.86092194007027e-06
"Sailor",1080,6.86092194007027e-06
"Alexzandra",1079,6.8545692345702e-06
"Keirra",1079,6.8545692345702e-06
"Keiry",1079,6.8545692345702e-06
"Shylah",1079,6.8545692345702e-06
"Tova",1079,6.8545692345702e-06
"Krishna",1078,6.84821652907014e-06
"Lyndi",1078,6.84821652907014e-06
"Matilde",1077,6.84186382357007e-06
"Naudia",1077,6.84186382357007e-06
"Rosaria",1076,6.83551111807001e-06
"Sutton",1076,6.83551111807001e-06
"Indya",1075,6.82915841256994e-06
